Ticker,Company Name,Sector,Industry,Beta,Calendar Year,Period,Filing Date,Revenue,Cost Of Revenue,Net Income,Total Current Assets,Total Assets,Total Current Liabilities,Total Liabilities,Long-Term Debt,Short-Term Debt,Total Debt,Interest Expense,Income Before Tax,Income Tax Expense,Depreciation and Amortization,Operating Expenses,Operating Income,EBITDA,EBIT,EBT,Operating Cash Flow,Capital Expenditure,Cash And Short Term Investments,Net Cash,Free Cash Flow,Stock Based Compensation,Dividends Paid,Common Stock,Preferred Stock,Retained Earnings,Weighted Average Shares Outstanding,Revenue Per Share,Earnings per Share,Book Value Per Share,Current Ratio,Quick Ratio,Return On Equity,Return On Invested Capital,Return On Assets,Return On Capital Employed,Gross Profit Margin,Operating Profit Margin,Effective Tax Rate,Pre-Tax Cost of Debt,After-Tax Cost of Debt,Interest Coverage Ratio,Price Dates,Price,Market Cap,P/E Ratio,P/S Ratio,Risk Free Rate,Equity Risk Premium,WACC,Avg Market Return
TMUS,"T-Mobile US, Inc.",Communication Services,Telecommunications Services,0.51,2023,FY,02/02/2024,78558000000,32671000000,8317000000,19015000000,207682000000,20928000000,142967000000,104652000000,8434000000,113086000000,-3335000000,10999000000,-2682000000,11655000000,31621000000,14266000000,13955000000,2300000000,10999000000,18559000000,-10811000000,5135000000,-107951000000,7748000000,667000000,-747000000,0,0,7347000000,1185121562,66.290,7.020,54.610,0.910,0.830,0.128,0.100,0.040,0.076,0.584,0.182,-0.2440,-0.0300,-0.0370,-4.28,06/06/2024,179.77,213049311232,25.61,2.71,0.043,0.037,0.028,0.08
TPR,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,1.62,2023,FY,17/08/2023,6660900000,1946000000,936000000,2363500000,7116800000,1286500000,4839000000,2969500000,322500000,3292000000,27600000,1143100000,207100000,182200000,3542500000,1172400000,1352900000,1170700000,1143100000,975200000,-184200000,741500000,-2550500000,791000000,78800000,-283300000,2300000,0,-1216800000,236400000,28.180,3.960,9.640,1.840,1.120,0.411,0.172,0.132,0.201,0.708,0.176,0.1810,0.0080,0.0070,42.48,18/04/2024,40.50,9574200320,10.23,1.44,0.046,0.030,0.077,0.08
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,2.26,2023,FY,15/02/2024,15619200000,13083900000,835800000,2194600000,22026900000,2760900000,17416900000,12089100000,620700000,13010400000,728900000,1942500000,363200000,167895,348600000,2186700000,3522200000,1927900000,1942500000,3211600000,-2385400000,253600000,-12756800000,826200000,62400000,-427300000,200000,20671800000,492000000,224600000,69.540,3.720,20.530,0.790,0.660,0.305,0.115,0.038,0.113,0.162,0.140,0.1870,0.0560,0.0460,3,19/06/2024,126.32,28371472384,33.96,1.82,0.042,0.038,0.102,0.08
TRMB,Trimble Inc.,Technology,"Hardware,  Equipment & Parts",1.5,2023,FY,26/02/2024,3798700000,1569500000,311300000,1830900000,9539300000,1829300000,5039200000,2536200000,559500000,3217600000,161000000,357000000,45700000,167895,1734800000,494400000,745000000,518000000,357000000,597100000,-42000000,229800000,-2987800000,555100000,145400000,0,200000,0,2437400000,247900000,15.320,1.260,18.150,1.000,0.870,0.069,0.057,0.033,0.064,0.587,0.130,0.1280,0.0500,0.0440,3.07,30/06/2024,55.69,13805550592,44.20,3.63,0.044,0.036,0.088,0.08
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,1.43,2023,FY,16/02/2024,6460500000,1002200000,1788700000,2874500000,12278800000,475700000,1987600000,89400000,57500000,397900000,4190700000,2490300000,654600000,167895,3420300000,2038000000,1986200000,6634000000,2490300000,2233300000,-307900000,2066600000,1668700000,1925400000,265600000,-1121700000,44800000,9076100000,9076100000,224100000,28.830,7.780,45.920,6.040,6.040,0.188,0.156,0.146,0.173,0.845,0.316,0.2630,10.5320,7.7640,0.49,20/06/2024,118.19,26486378496,15.19,4.10,0.043,0.037,0.210,0.08
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,0.62,2023,FY,15/02/2024,41364000000,0,2991000000,25256000000,117577000000,57737000000,92656000000,7931000000,181000000,8274000000,376000000,3371000000,380000000,722000000,11402000000,-22000000,700000000,3747000000,3371000000,7711000000,0,83594000000,75320000000,7711000000,214000000,-908000000,24906000000,0,45591000000,229700000,180.080,12.930,108.490,0.440,2.260,0.120,-0.001,0.025,0.000,1.000,0.000,0.1130,0.0450,0.0400,-0.06,19/06/2024,211.97,48689508352,16.39,1.18,0.042,0.038,0.062,0.08
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,0.81,2023,FY,23/02/2024,14555741000,9327522000,1107226000,3263939000,9188151000,2177082000,7038389000,1728964000,372772000,5035982000,46510000,1432402000,325176000,167895,3749307000,1478912000,1871961000,1478912000,1432402000,1334033000,-753883000,397071000,-4638911000,580150000,57015000,-449620000,1419000,0,6281959000,109096000,133.420,10.150,19.710,1.500,0.280,0.515,0.269,0.121,0.211,0.359,0.102,0.2270,0.0090,0.0070,31.8,27/06/2024,267.55,29188634624,26.36,2.01,0.043,0.037,0.063,0.08
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto - Manufacturers,2.31,2023,FY,29/01/2024,96773000000,79113000000,14999000000,49616000000,106618000000,28748000000,43009000000,2682000000,2373000000,5230000000,156000000,9973000000,-5001000000,4667000000,8769000000,8891000000,14796000000,10154000000,9973000000,13256000000,-8899000000,29094000000,23864000000,4357000000,1812000000,0,3000000,0,27882000000,3174000000,30.490,4.730,20.040,1.730,1.250,0.240,0.197,0.141,0.114,0.182,0.092,-0.5010,0.0300,0.0450,56.99,02/06/2024,176.29,559544467456,37.27,5.78,0.045,0.035,0.125,0.08
TSN,"Tyson Foods, Inc.",Consumer Defensive,Agricultural Farm Products,0.73,2023,FY,13/11/2023,52881000000,50250000000,-648000000,8722000000,36251000000,6499000000,17996000000,7611000000,1895000000,9506000000,355000000,-678000000,-29000000,167895,2245000000,-395000000,1797000000,-322000000,-678000000,1752000000,-1939000000,573000000,-8933000000,-187000000,61000000,-670000000,45000000,0,18760000000,347000000,152.390,-1.870,52.610,1.340,0.520,-0.036,-0.014,-0.018,-0.013,0.050,-0.008,0.0430,0.0370,0.0360,-1.11,15/07/2024,57.47,19942090752,-30.73,0.38,0.042,0.040,0.059,0.08
TT,Trane Technologies plc,Industrials,Construction,1.21,2023,FY,08/02/2024,17677600000,11820400000,2023900000,6869900000,19391900000,6053500000,12374900000,3977900000,801900000,4779800000,234500000,2567300000,498400000,348100000,2963200000,2894000000,3170000000,2756800000,2567300000,2389600000,-300700000,1095300000,-3684500000,2088900000,64300000,-683700000,251700000,0,9133700000,228600000,77.330,8.850,30.700,1.130,0.780,0.289,0.198,0.104,0.217,0.331,0.164,0.1940,0.0490,0.0400,12.34,12/06/2024,332.13,75924914176,37.53,4.29,0.043,0.037,0.085,0.08
TTD,"The Trade Desk, Inc.",Technology,Software - Application,1.48,2023,FY,15/02/2024,1946120000,365598000,178940000,4313954000,4888687000,2510838000,2724468000,180369000,55524000,235893000,-68508000,267995000,89055000,80418000,1380042000,200480000,281891000,199487000,267995000,598322000,-55020000,1380288000,1144395000,543302000,491621000,0,0,0,196954000,489261000,3.980,0.370,4.420,1.720,1.720,0.083,0.056,0.037,0.084,0.812,0.103,0.3320,-0.2900,-0.1940,-2.93,19/06/2024,97.28,47595311104,262.92,24.46,0.042,0.038,0.097,0.08
TTWO,"Take-Two Interactive Software, Inc.",Technology,Electronic Gaming & Multimedia,0.84,2023,FY,26/05/2023,5349900000,3064600000,-1124700000,2508100000,15862100000,3851600000,6819600000,2080000000,1407000000,3487000000,203900000,-1338100000,-213400000,167895,3450500000,-1134200000,731100000,-1134200000,-1338100000,1100000,-204200000,1014400000,-2472600000,-203100000,327300000,0,1900000,0,1164300000,159900000,33.460,-7.030,56.550,0.650,0.650,-0.124,-0.076,-0.071,-0.094,0.427,-0.212,0.1590,0.0580,0.0490,-5.56,26/01/2024,167.39,26765660160,-23.81,5.00,0.041,0.040,0.071,0.08
TXN,Texas Instruments Incorporated,Technology,Semiconductors,0.97,2023,FY,02/02/2024,17519000000,6500000000,6510000000,15122000000,32348000000,3320000000,15451000000,10624000000,599000000,11223000000,353000000,7418000000,908000000,1238000000,3688000000,7331000000,9009000000,7771000000,7418000000,6420000000,-5071000000,8575000000,-2648000000,1349000000,362000000,-4557000000,1741000000,0,52283000000,908000000,19.290,7.130,18.610,4.550,3.350,0.385,0.229,0.201,0.252,0.629,0.419,0.1220,0.0320,0.0280,20.77,06/06/2024,196.24,178185912320,27.52,10.17,0.043,0.037,0.076,0.08
TXT,Textron Inc.,Industrials,Aerospace & Defense,1.25,2023,FY,12/02/2024,13683000000,11405000000,921000000,8405000000,16856000000,4378000000,9869000000,3517000000,357000000,3874000000,77000000,1087000000,165000000,167895,1225000000,1290000000,1685000000,1163000000,1087000000,1266000000,-402000000,2181000000,-1693000000,864000000,94000000,-16000000,24000000,0,5862000000,199719000,68.510,4.610,34.980,1.920,1.030,0.132,0.101,0.055,0.103,0.166,0.094,0.1520,0.0200,0.0170,16.75,16/06/2024,85.92,17159856128,18.64,1.25,0.042,0.038,0.076,0.08
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,0.76,2023,FY,21/02/2024,1951751000,1165284000,165919000,860585000,4676663000,1001138000,1738668000,596206000,60861000,696889000,23629000,198236000,32317000,167895,567930000,218537000,389304000,221865000,198236000,380440000,-53009000,175878000,-521011000,327431000,108338000,0,481000,0,1603773000,42024000,46.440,3.950,69.910,0.860,0.860,0.056,0.051,0.036,0.060,0.403,0.112,0.1630,0.0340,0.0280,9.25,25/06/2024,488.24,20517797888,123.61,10.51,0.043,0.038,0.070,0.08
UAL,"United Airlines Holdings, Inc.",Industrials,"Airlines, Airports & Air Services",1.44,2023,FY,29/02/2024,53717000000,46580000000,2618000000,18487000000,71104000000,22203000000,61780000000,25057000000,4823000000,36739000000,1956000000,3387000000,769000000,167895,1977000000,5160000000,7831000000,5343000000,3387000000,6911000000,-7171000000,14419000000,-22320000000,-260000000,80000000,0,4000000,0,3831000000,327800000,163.870,7.990,28.440,0.830,0.760,0.281,0.102,0.037,0.106,0.133,0.096,0.2270,0.0530,0.0410,2.64,03/07/2024,48.51,15901578240,6.07,0.30,0.044,0.036,0.058,0.08
UBER,"Uber Technologies, Inc.",Technology,Software - Application,1.36,2023,FY,15/02/2024,37281000000,22457000000,1887000000,11297000000,38699000000,9454000000,26017000000,9459000000,499000000,11830000000,633000000,2321000000,213000000,823000000,13714000000,1110000000,2219000000,2733000000,2321000000,3585000000,-223000000,6212000000,-5618000000,3362000000,1935000000,0,0,0,-30594000000,2035651000,18.310,0.930,6.230,1.190,1.190,0.168,0.048,0.049,0.038,0.398,0.030,0.0920,0.0540,0.0490,1.75,19/06/2024,70.30,143106260992,75.59,3.84,0.042,0.038,0.090,0.08
UDR,"UDR, Inc.",Real Estate,REIT - Residential,0.82,2023,FY,20/02/2024,1627501000,1250397000,444353000,263691000,11373242000,848924000,6420801000,5798709000,412668000,5984545000,180866000,476594000,2106000,167895,90151000,286953000,978791000,627325000,476594000,832664000,-312347000,34866000,-5949679000,520317000,32896000,-544622000,47904000,1000,-3554892000,328765000,4.950,1.340,15.060,0.310,0.310,0.111,0.028,0.039,0.027,0.232,0.176,0.0040,0.0300,0.0300,1.59,24/06/2024,41.16,13531967488,30.72,8.31,0.042,0.038,0.060,0.08
UHS,"Universal Health Services, Inc.",Healthcare,Medical - Care Facilities,1.28,2023,FY,27/02/2024,14281976000,13106595000,717795000,2811350000,14356848000,2013347000,8154942000,4716140000,198286000,5366628000,231668000,940426000,221119000,568041000,11573767000,1175381000,1743422000,1170582000,940426000,1267797000,-743055000,119439000,-5247189000,524742000,87720000,-55480000,672000,0,6798930000,69321000,206.030,10.350,89.470,1.400,1.290,0.117,0.081,0.050,0.095,0.082,0.082,0.2350,0.0430,0.0330,5.07,01/07/2024,182.20,12630286336,17.60,0.88,0.045,0.035,0.073,0.08
UNH,UnitedHealth Group Incorporated,Healthcare,Medical - Healthcare Plans,0.6,2023,FY,31/12/2023,371622000000,280664000000,22381000000,78437000000,278415000000,99054000000,179496000000,58263000000,5312000000,67435000000,3246000000,29112000000,5968000000,3972000000,97370000000,32358000000,36330000000,31595000000,29112000000,29068000000,-3386000000,29628000000,-37807000000,25682000000,1059000000,-6761000000,9000000,0,95774000000,928000000,400.450,24.120,106.590,0.790,1.480,0.252,0.169,0.080,0.180,0.245,0.087,0.2050,0.0480,0.0380,9.97,04/05/2024,494.38,458784636928,20.50,1.23,0.045,0.035,0.063,0.08
UNP,Union Pacific Corporation,Industrials,Railroads,1.07,2023,FY,09/02/2024,24119000000,13590000000,6379000000,4148000000,67132000000,5106000000,52344000000,32401000000,1778000000,34179000000,1340000000,8233000000,1854000000,2318000000,1447000000,9082000000,11477000000,9573000000,8233000000,8379000000,-3606000000,1071000000,-33108000000,4773000000,107000000,-3173000000,2782000000,0,62093000000,609200000,39.590,10.470,24.270,0.810,0.670,0.431,0.144,0.095,0.146,0.436,0.376,0.2250,0.0390,0.0300,6.78,13/06/2024,222.12,135315505152,21.21,5.61,0.043,0.038,0.072,0.08
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,0.98,2023,FY,20/02/2024,90958000000,73727000000,6708000000,19413000000,70857000000,17676000000,53543000000,18916000000,4057000000,26729000000,785000000,8573000000,1865000000,3366000000,8090000000,9141000000,12507000000,9358000000,8573000000,10238000000,-5158000000,6072000000,-20657000000,5080000000,220000000,-5372000000,9000000,0,21055000000,859000000,105.890,7.810,20.160,1.100,1.050,0.388,0.178,0.095,0.172,0.189,0.100,0.2180,0.0290,0.0230,11.64,24/06/2024,138.60,119057399808,17.75,1.31,0.042,0.038,0.069,0.08
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,1.71,2023,FY,24/01/2024,14332000000,8519000000,2424000000,2933000000,25589000000,3637000000,17459000000,10948000000,1714000000,12662000000,635000000,3211000000,787000000,2781000000,1958000000,3827000000,6655000000,3846000000,3211000000,4704000000,-4070000000,363000000,-12299000000,634000000,94000000,-406000000,1000000,0,11672000000,68470000,209.320,35.400,118.740,0.810,0.750,0.298,0.139,0.095,0.174,0.406,0.267,0.2450,0.0500,0.0380,6.03,28/05/2024,664.75,45515431936,18.78,3.18,0.046,0.034,0.090,0.08
USB,U.S. Bancorp,Financial Services,Banks - Regional,1.06,2023,FY,20/02/2024,28013000000,0,5429000000,138972000000,663491000000,11455000000,607720000000,51480000000,11455000000,62935000000,12611000000,6865000000,1407000000,1018000000,-21177000000,6836000000,7854000000,19447000000,6865000000,8447000000,6026000000,130632000000,67697000000,14473000000,224000000,-3311000000,21000000,6808000000,74026000000,1543000000,18.150,3.270,36.140,12.130,17.470,0.098,0.046,0.008,0.010,1.000,0.244,0.2050,0.2000,0.1590,0.54,24/06/2024,40.55,62568648704,12.40,2.23,0.042,0.038,0.121,0.08
V,Visa Inc.,Financial Services,Financial - Credit Services,0.95,2023,FY,15/11/2023,32653000000,6567000000,17273000000,33532000000,90499000000,23098000000,51766000000,20463000000,106000000,20463000000,644000000,21037000000,3764000000,943000000,4159000000,21000000000,21336000000,21681000000,21037000000,20755000000,-1059000000,20128000000,-335000000,19696000000,765000000,-3751000000,22150000000,1698000000,18040000000,2046937500,15.950,8.300,18.920,1.450,1.450,0.446,0.291,0.191,0.312,0.799,0.643,0.1790,0.0320,0.0260,32.61,17/07/2024,272.70,558199865344,32.86,17.09,0.042,0.040,0.076,0.08
VEEV,Veeva Systems Inc.,Healthcare,Medical - Healthcare Information Services,0.8,2023,FY,30/03/2023,2155060000,609405000,487706000,3969313000,4804296000,1006803000,1088044000,49670000,11306000,60976000,-50005000,509096000,21390000,37662000,1086564000,459091000,488213000,459091000,509096000,780470000,-2489000,3102628000,3041652000,777981000,351907000,0,2000,0,2214752000,155385000,13.870,3.140,23.920,3.940,3.940,0.131,0.116,0.102,0.121,0.717,0.213,0.0420,-0.8200,-0.7860,-9.18,30/11/2023,174.31,27085158400,55.51,12.57,0.043,0.040,0.071,0.08
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,0.94,2023,FY,22/02/2024,3611988000,27089000,2513540000,18763651000,44059841000,664840000,18402067000,17628522000,1115538000,17628522000,818056000,2548481000,-6141000,167895,240051000,3374554000,3378852000,3325455000,2548481000,2181009000,-4035000,522574000,-17105948000,2176974000,15536000,-1583840000,10427000,965762000,965762000,1014513195,3.560,2.480,25.290,28.220,27.390,0.099,0.077,0.057,0.078,0.992,0.934,-0.0020,0.0460,0.0470,4.13,26/06/2024,27.99,28396224512,11.29,7.86,0.043,0.037,0.066,0.08
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,1.41,2023,FY,22/02/2024,144801000000,131634000000,8835000000,26221000000,64483000000,16802000000,35959000000,8021000000,1766000000,12637000000,611000000,11768000000,2619000000,2701000000,1031000000,12136000000,14837000000,12065000000,11768000000,9229000000,-1916000000,5535000000,-7102000000,7313000000,107000000,-1452000000,7000000,0,45630000000,353000000,410.200,24.950,80.800,1.560,1.110,0.335,0.261,0.137,0.254,0.091,0.084,0.2230,0.0480,0.0380,19.86,26/06/2024,153.58,54213738496,6.16,0.37,0.043,0.037,0.084,0.08
VLTO,Veralto Corporation,Industrials,Industrial - Pollution & Treatment Controls,1.55,2023,FY,31/12/2023,5021000000,2168000000,839000000,2073000000,5693000000,1265000000,4304000000,2629000000,33000000,2777000000,30000000,1096000000,257000000,167895,1701000000,1152000000,1239000000,1126000000,1096000000,963000000,-54000000,762000000,-2015000000,909000000,55000000,0,2000000,4000000,178000000,246400000,20.380,3.410,5.640,1.640,1.400,0.607,0.218,0.147,0.260,0.568,0.229,0.2340,0.0110,0.0080,38.4,04/05/2024,96.99,23898335232,28.44,4.76,0.045,0.035,0.090,0.08
VMC,Vulcan Materials Company,Basic Materials,Construction Materials,0.82,2023,FY,22/02/2024,7781900000,5833400000,933200000,2524900000,14545700000,797600000,7037800000,3877300000,500000,4385200000,179600000,1245100000,299400000,167895,542800000,1405700000,2022700000,1412200000,1245100000,1530000000,-872600000,949200000,-3436000000,657400000,63200000,-228400000,132100000,0,4615000000,133000000,58.510,7.020,56.450,3.170,2.390,0.125,0.094,0.064,0.102,0.250,0.181,0.2400,0.0410,0.0310,7.83,26/06/2024,245.88,32702040064,35.03,4.20,0.043,0.037,0.068,0.08
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,0.84,2023,FY,21/02/2024,2681400000,876500000,614400000,810100000,4366100000,771400000,4043900000,3047800000,47600000,3095400000,115500000,1027200000,258800000,167895,673200000,1131700000,1413100000,988700000,1027200000,1060700000,-230000000,302700000,-2792700000,830700000,54000000,-196800000,100000,0,6416900000,146623989,18.290,4.190,2.200,1.050,0.940,1.982,0.249,0.141,0.315,0.673,0.422,0.2520,0.0370,0.0280,9.8,25/06/2024,272.27,39921311744,64.98,14.89,0.043,0.038,0.071,0.08
VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,0.9,2023,FY,15/02/2024,1493100000,197300000,817600000,988300000,1749000000,1188500000,3330000000,1790200000,5100000,1797500000,75300000,976500000,158900000,167895,295200000,1000600000,1044700000,1051800000,976500000,853800000,-45800000,926400000,-871100000,808000000,59700000,0,11808000000,0,-13386400000,103400000,14.440,7.910,-15.290,0.830,0.830,-0.517,3.909,0.468,1.785,0.868,0.670,0.1630,0.0420,0.0350,13.29,19/06/2024,180.89,18704025600,22.87,12.53,0.042,0.038,0.073,0.08
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,0.39,2023,FY,15/02/2024,9839000000,1262200000,3619600000,14144200000,22730200000,3547400000,5149800000,724700000,83700000,808400000,44100000,4379800000,760200000,181300000,4826600000,3750200000,3931500000,4423900000,4379800000,3537300000,-258399999,11221500000,10413100000,3278900001,581200000,0,2600000,0,10142400000,257700000,38.180,14.050,68.220,3.990,3.780,0.206,0.168,0.159,0.196,0.872,0.381,0.1740,0.0550,0.0450,85.04,19/06/2024,471.38,121474629632,33.55,12.35,0.042,0.038,0.057,0.08
VST,Vistra Corp.,Utilities,Independent Power Producers,1.07,2023,FY,29/02/2024,14779000000,9259000000,1493000000,11637000000,32966000000,9823000000,27644000000,12391000000,2293000000,14684000000,617000000,2000000000,508000000,167895,2810000000,2661000000,4536000000,2618000000,2000000000,5453000000,-1676000000,3485000000,-11199000000,3777000000,77000000,-463000000,5000000,2476000000,-2613000000,369771359,39.970,3.630,14.390,1.180,1.110,0.281,0.099,0.045,0.115,0.374,0.180,0.2540,0.0420,0.0310,4.31,03/07/2024,91.72,33915428864,25.27,2.29,0.044,0.036,0.067,0.08
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,1.36,2023,FY,15/02/2024,4497827000,3727107000,-40973000,868197000,24725433000,1182268000,14878392000,12226714000,1264182000,13767595000,586412000,-98090000,-9539000,167895,105605000,665115000,1830976000,535900000,-98090000,1194543000,-259415000,563462000,-13204133000,935128000,30987000,-723559000,100648000,0,-6213803000,401809000,11.190,-0.100,24.510,0.730,0.730,-0.004,0.026,-0.002,0.028,0.171,0.148,0.0970,0.0430,0.0380,1.13,19/06/2024,50.07,20118577152,-500.70,4.47,0.042,0.038,0.071,0.08
